201901,주식회사 대원씨앤씨,7327,서울특별시 영등포구 여의도동,서울특별시 영등포구 국제금융로2길,1,722000,소프트웨어자문，개발및공급,20050701,158,29477080,4,4
201901,(주)유인시스,4790,서울특별시 성동구 성수동1가,서울특별시 성동구 아차산로,1,722000,소프트웨어자문，개발및공급,20041001,35,9972160,0,0
201901,(주)웨이버스,8390,서울특별시 구로구 구로동,서울특별시 구로구 디지털로30길,1,722000,소프트웨어자문，개발및공급,20041018,166,47932320,12,11
201901,한국공정경쟁연합회,7242,서울특별시 영등포구 여의도동,서울특별시 영등포구 은행로,1,722000,소프트웨어자문，개발및공급,19941221,13,3734980,0,1
201901,타타컨설탄시서비스아시아태평양주식회사(영업소),4551,서울특별시 중구 을지로2가,서울특별시 중구 을지로,1,722000,소프트웨어자문，개발및공급,20031101,27,9042980,3,5
201901,지티아시아리미티드,6167,서울특별시 강남구 삼성동,서울특별시 강남구 삼성로96길,1,722000,소프트웨어자문，개발및공급,20100102,3,847160,0,0
201901,아토스인포메이션테크놀러지싱가포르피티이,6164,서울특별시 강남구 삼성동,서울특별시 강남구 영동대로,1,722000,소프트웨어자문，개발및공급,20150601,18,6235960,0,0
201901,페어아이작아시아태평양피티이엘티디(한국영업소),4524,서울특별시 중구 태평로1가,,1,722000,소프트웨어자문，개발및공급,20070205,3,1263600,0,0
201901,주식회사포스텍서울지점,4527,서울특별시 중구 남대문로5가,서울특별시 중구 통일로,1,722000,소프트웨어자문，개발및공급,20050301,8,2527080,0,4
201901,（주）엠씨에스컨설팅,4538,서울특별시 중구 을지로2가,서울특별시 중구 을지로,1,722000,소프트웨어자문，개발및공급,20060921,5,1365820,1,0
201901,(주)폰트릭스,4315,서울특별시 용산구 원효로1가,서울특별시 용산구 원효로84길,1,722000,소프트웨어자문，개발및공급,20070901,12,2793060,0,0
201901,주식회사리포마랩(REFORMALABCo.Ltd),6524,서울특별시 서초구 잠원동,서울특별시 서초구 강남대로,1,722000,소프트웨어자문，개발및공급,20180801,5,1442340,0,0
201901,(주)넷트루컨설팅그룹,4081,서울특별시 마포구 상수동,서울특별시 마포구 토정로,1,722000,소프트웨어자문，개발및공급,20070514,34,9719960,1,0
